LOBOVIZ Plot Page Station(s) L01SURF.TXT; Variable(s) NITRATE;WATERDEPTH[M];SALINITY;TEMPERATURE[°C];SENSORDEPTH;OXYGEN[µM];CDOM[MG/M3];CHLOROPHYLL[µG/L];TURBIDITY[NTU];PH_TOTAL_INSITUT;PH_TOTAL_20C;ALONGCHANNELVELOCITY[M/S];ACROSSCHANNELVELOCITY[M/S]
L01SURF.TXT
Date&TimeGMT, Days since 1/1/1900 00:00Z ,NITRATE[µM] ,WATERDEPTH[M] ,SALINITY ,TEMPERATURE[°C] ,SENSORDEPTH[M] ,OXYGEN[µM] ,CHLOROPHYLL[µG/L] ,TURBIDITY[NTU] ,CDOM[MG/M3] ,ALONGCHANNELVELOCITY[M/S] ,ACROSSCHANNELVELOCITY[M/S] ,PH_TOTAL_INSITUT ,PH_TOTAL_20C
03/12/2007 19:28, 39153.81149, 23.48, 7.97, 31.9078, 14.4199, -.6, 166.1, 2.01, 9.61, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 20:28, 39153.85316, 28.68, 8, 31.9268, 14.8525, -.6, 168.3, 1.98, 9.71, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 21:28, 39153.89483, 71.02, 8.11, 29.8705, 15.7607, -.6, 193, 2.7, 11.1, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 22:28, 39153.93649, 67.72, 8.26, 27.7394, 16.2015, -.6, 218.2, 2.73, 10.64, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 23:28, 39153.97816, 141.4, 8.45, 27.0991, 16.0007, -.6, 227.9, 4.18, 13.87, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 00:28, 39154.01983, 66.33, 8.62, 30.2577, 14.6004, -.6, 213.7, 2.67, 9.21, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 01:28, 39154.06149, 69.64, 8.75, 31.8996, 13.837, -.6, 232.6, 3.1, 8.04, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 02:28, 39154.10316, 40.58, 8.84, 32.3569, 13.6342, -.6, 244.7, 3.76, 7.79, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 03:28, 39154.14483, 45.49, 8.86, 32.5196, 13.7523, -.6, 218, 3.42, 8.24, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 04:28, 39154.18649, 55.86, 8.85, 30.8125, 14.2271, -.6, 210.3, 3.34, 9.2, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 05:28, 39154.22816, 42.51, 8.85, 30.8848, 14.2571, -.6, 220.8, 3.35, 9.16, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 06:28, 39154.26983, 30.03, 8.86, 30.7357, 14.2075, -.6, 223.7, 3.45, 9.36, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 07:28, 39154.31149, 34.27, 8.89, 30.8834, 13.4968, -.6, 206.4, 3.44, 8.64, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 08:28, 39154.35316, 66.96, 8.99, 30.7247, 13.7001, -.6, 212.1, 3.52, 8.69, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 09:28, 39154.39483, 95.97, 9.11, 31.9899, 12.8236, -.6, 190.2, 3.31, 7.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 10:28, 39154.43649, 65.33, 9.21, 32.6001, 12.528, -.6, 190.3, 2.85, 7.48, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 11:28, 39154.47816, 21.62, 9.31, 33.391, 12.5298, -.6, 224.8, 2.34, 6.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 12:28, 39154.51983, 17.47, 9.36, 33.4494, 12.5073, -.6, 213, 2.46, 6.75, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 13:28, 39154.56149, 14.59, 9.32, 33.4496, 12.5575, -.6, 221.2, 2.62, 6.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 14:28, 39154.60316, 43.92, 9.19, 33.0635, 12.4792, -.6, 209.4, 2.11, 7.99, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 15:28, 39154.64483, 35.78, 8.99, 32.968, 12.4795, -.6, 186.9, 2.01, 8.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 16:28, 39154.68649, 31.87, 8.73, 32.8815, 13.0638, -.6, 183.5, 1.63, 10.01, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 17:28, 39154.72816, 31.2, 8.42, 32.5922, 13.5045, -.6, 162.6, 1.58, 10.24, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 18:28, 39154.76983, 28.87, 8.14, 32.2852, 14.015, -.6, 153.6, 1.64, 9.91, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 19:28, 39154.81149, 26.78, 7.94, 32.1111, 14.4327, -.6, 159, 1.75, 9.96, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 20:28, 39154.85316, 25.14, 7.85, 31.9615, 14.9515, -.6, 164.7, 1.91, 21.24, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 21:28, 39154.89483, 24.72, 7.88, 31.9951, 15.0053, -.6, 167.7, 1.95, 9.76, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 22:28, 39154.93649, 122.98, 8.03, 29.3018, 16.0368, -.6, 180.2, 2.7, 12.83, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/13/2007 23:28, 39154.97816, 71.33, 8.23, 31.6899, 15.0115, -.6, 162.6, 2.08, 9.15, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 00:28, 39155.01983, 104.24, 8.44, 30.3998, 14.7758, -.6, 171.1, 3.07, 10.54, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 01:28, 39155.06149, 58.92, 8.64, 30.8272, 14.0518, -.6, 246, 3.6, 9.71, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 02:28, 39155.10316, 37.02, 8.8, 33.0382, 13.4348, -.6, 247, 3.15, 8.34, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 03:28, 39155.14483, 35.48, 8.9, 32.4322, 13.3864, -.6, 202, 3.19, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 04:28, 39155.18649, 39.91, 8.92, 32.7075, 13.3381, -.6, 183.7, 3.41, 8.89, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 05:28, 39155.22816, 56.87, 8.88, 32.6494, 13.5327, -.6, 206.9, 2.8, 8.65, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 06:28, 39155.26983, 54.48, 8.83, 32.4372, 14.0594, -.6, 215.7, 2.49, 8.5, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 07:28, 39155.31149, 57.59, 8.79, 32.4202, 13.8998, -.6, 191.9, 2.55, 8.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 08:28, 39155.35316, 43.22, 8.82, 32.3462, 13.8817, -.6, 177.7, 2.6, 8.85, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 09:28, 39155.39483, 46.7, 8.92, 32.7113, 13.6344, -.6, 183.9, 2.77, 8.19, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 10:28, 39155.43649, 41.76, 9.05, 32.9902, 12.9707, -.6, 167.1, 2.47, 7.48, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 11:28, 39155.47816, 19.88, 9.19, 33.3866, 12.5349, -.6, 228.1, 2.61, 7.27, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 12:28, 39155.51983, 12.82, 9.33, 33.4745, 12.7142, -.6, 232.4, 2.61, 7.28, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 13:28, 39155.56149, 12.78, 9.41, 33.475, 12.7062, -.6, 221.6, 2.78, 7.22, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 14:28, 39155.60316, 11.23, 9.4, 33.5083, 12.6461, -.6, 198.8, 2.58, 7.12, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 15:28, 39155.64483, 18.47, 9.26, 33.391, 12.6897, -.6, 238.7, 2.49, 8.55, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 16:28, 39155.68649, 25.84, 9.03, 33.3135, 12.6589, -.6, 216.9, 1.94, 8.9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 17:28, 39155.72816, 33.63, 8.74, 32.9613, 13.2832, -.6, 190.1, 1.63, 10.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 18:28, 39155.76983, 34.82, 8.38, 32.6302, 13.81, -.6, 169.7, 1.61, 11.26, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 19:28, 39155.81149, 32.12, 8.04, 32.3091, 14.3094, -.6, 156.7, 1.72, 10.9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 20:28, 39155.85316, 30.25, 7.81, 32.1217, 14.8026, -.6, 140.1, 1.71, 10.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 21:28, 39155.89483, 28.78, 7.73, 32.0619, 15.1469, -.6, 162.1, 1.82, 10.01, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 22:28, 39155.93649, 140.72, 7.81, 30.7652, 15.6643, -.6, 192, 2.1, 10.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/14/2007 23:28, 39155.97816, 161.61, 8, 30.4309, 15.3561, -.6, 178.9, 2.46, 12.12, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 00:28, 39156.01983, 156.14, 8.25, 29.6308, 14.815, -.6, 186.4, 2.73, 13.03, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 01:28, 39156.06149, 192.2, 8.52, 30.6916, 13.6087, -.6, 203.1, 2.83, 10.34, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 02:28, 39156.10316, 35.33, 8.75, 33.1224, 12.9413, -.6, 241.1, 3.29, 8.3, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 03:28, 39156.14483, 23.13, 8.93, 33.3179, 12.9586, -.6, 263.1, 3.04, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 04:28, 39156.18649, 22.26, 8.99, 33.3049, 12.8986, -.6, 249, 3.01, 7.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 05:28, 39156.22816, 21.72, 8.95, 33.3905, 12.8804, -.6, 238.8, 3.1, 7.58, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 06:28, 39156.26983, 54.24, 8.85, 32.5778, 13.3231, -.6, 208.6, 2.55, 10.2, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 07:28, 39156.31149, 46.45, 8.75, 32.8207, 13.0548, -.6, 222, 2.75, 9.96, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 08:28, 39156.35316, 45.08, 8.67, 32.7605, 13.118, -.6, 194.3, 2.37, 9.81, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 09:28, 39156.39483, 49.3, 8.7, 32.6863, 13.0126, -.6, 183.2, 2.37, 9.05, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 10:28, 39156.43649, 48.87, 8.81, 32.9765, 12.9118, -.6, 200.5, 2.58, 9.41, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 11:28, 39156.47816, 38.02, 8.98, 33.0849, 12.5455, -.6, 184.9, 2.52, 8.54, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 12:28, 39156.51983, 16.28, 9.18, 33.4524, 12.3764, -.6, 216.9, 3.1, 7.89, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 13:28, 39156.56149, 8.29, 9.36, 33.5349, 12.594, -.6, 260.1, 2.96, 8.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 14:28, 39156.60316, 7.78, 9.49, 33.5411, 12.5272, -.6, 276.4, 3.03, 8.19, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 15:28, 39156.64483, 7.57, 9.49, 33.5473, 12.5132, -.6, 251.8, 2.55, 8.29, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 16:28, 39156.68649, 8.97, 9.36, 33.5453, 12.5564, -.6, 271.9, 1.76, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 17:28, 39156.72816, 14.32, 9.07, 33.4733, 12.5698, -.6, 258.2, 1.58, 9.55, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 18:28, 39156.76983, 32.34, 8.71, 33.0796, 12.8558, -.6, 212.9, 1.74, 11.66, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 19:28, 39156.81149, 36.45, 8.3, 32.6759, 13.6309, -.6, 198.4, 1.72, 14.38, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 20:28, 39156.85316, 34.76, 7.92, 32.3053, 14.3999, -.6, 194.1, 1.75, 12.78, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 21:28, 39156.89483, 34.25, 7.69, 32.1984, 14.8442, -.6, 192.4, 1.75, 12.32, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 22:28, 39156.93649, 32.11, 7.66, 32.1484, 15.1669, -.6, 191.9, 1.79, 11.25, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/15/2007 23:28, 39156.97816, 74.89, 7.79, 29.0466, 16.1765, -.6, 202.3, 2.53, 14.73, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 00:28, 39157.01983, 183.66, 8.06, 30.1619, 15.3152, -.6, 197.8, 3.68, 14.73, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 01:28, 39157.06149, 74.2, 8.38, 30.1331, 13.7349, -.6, 182.3, 3.89, 40.83, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 02:28, 39157.10316, 41.96, 8.69, 32.9653, 12.3966, -.6, 194.3, 2.36, 7.99, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 03:28, 39157.14483, 33.94, 8.91, 33.2038, 12.362, -.6, 197.5, 6.56, 26.02, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 04:28, 39157.18649, 21.61, 9.05, 33.3795, 12.5286, -.6, 231.4, 3.15, 8.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 05:28, 39157.22816, 20.37, 9.06, 33.3971, 12.45, -.6, 157.3, 2.55, 7.83, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 06:28, 39157.26983, 32.1, 8.95, 33.3138, 12.4415, -.6, 221.4, 2.11, 7.43, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 07:28, 39157.31149, 37.27, 8.78, 33.1627, 12.4827, -.6, 183.9, 1.95, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 08:28, 39157.35316, 42.49, 8.61, 33.0153, 12.5747, -.6, 172.4, 1.69, 8.09, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 09:28, 39157.39483, 43.72, 8.5, 32.8871, 12.7681, -.6, 135.4, 1.63, 8.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 10:28, 39157.43649, 44.07, 8.53, 32.8954, 12.7508, -.6, 125.5, 1.71, 8.29, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 11:28, 39157.47816, 51.1, 8.69, 32.8545, 12.5312, -.6, 152.7, 1.85, 7.99, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 12:28, 39157.51983, 48.8, 8.91, 33.1503, 11.5772, -.6, 140.5, 1.94, 7.53, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 13:28, 39157.56149, 16.3, 9.17, 33.5674, 11.9753, -.6, 201.5, 2.11, 7.13, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 14:28, 39157.60316, 10.42, 9.4, 33.6103, 12.3405, -.6, 254.6, 2.39, 7.22, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 15:28, 39157.64483, 11.15, 9.55, 33.6387, 12.1172, -.6, 235.3, 4.44, 9.5, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 16:28, 39157.68649, 9.08, 9.55, 33.6325, 12.2613, -.6, 172.3, 2.27, 7.48, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 17:28, 39157.72816, 11.78, 9.36, 33.6141, 12.3863, -.6, 246.9, 1.97, 7.83, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 18:28, 39157.76983, 17.08, 9.03, 33.5563, 12.4529, -.6, 237, 2.43, 10.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 19:28, 39157.81149, 32.64, 8.63, 33.153, 12.992, -.6, 203.4, 2.63, 72.71, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 20:28, 39157.85316, 35.54, 8.2, 32.7204, 14.1259, -.6, 200.6, 2.2, 20.58, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 21:28, 39157.89483, 34.2, 7.8, 32.4014, 15.1201, -.6, 210, 1.68, 14.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 22:28, 39157.93649, 31.45, 7.62, 32.3364, 15.4224, -.6, 187.2, 1.76, 12.52, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/16/2007 23:28, 39157.97816, 31.12, 7.68, 32.3241, 15.5219, -.6, 133.7, 1.81, 11.1, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 00:28, 39158.01983, 141.4, 7.9, 30.7583, 15.4209, -.6, 210.1, 2.81, 13.28, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 01:28, 39158.06149, 87.99, 8.24, 31.2357, 14.7673, -.6, 199.5, 5.15, 23.19, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 02:28, 39158.10316, 23.18, 8.61, 33.3839, 12.4645, -.6, 230.7, 3.25, 24.09, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 03:28, 39158.14483, 23.7, 8.91, 33.4164, 12.6521, -.6, 239.2, 2.29, 8.09, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 04:28, 39158.18649, 15.88, 9.12, 33.5037, 12.6818, -.6, 239.1, 2.37, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 05:28, 39158.22816, 14.55, 9.19, 33.5267, 12.6181, -.6, 204.2, 2.36, 7.89, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 06:28, 39158.26983, 15, 9.11, 33.5309, 12.6462, -.6, 251, 2.26, 7.28, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 07:28, 39158.31149, 18.26, 8.9, 33.477, 12.681, -.6, 235, 1.98, 8.19, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 08:28, 39158.35316, 26.43, 8.67, 33.3283, 12.7404, -.6, 210.8, 1.78, 10.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 09:28, 39158.39483, 35.8, 8.44, 33.0145, 13.1217, -.6, 180.1, 1.68, 9.51, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 10:28, 39158.43649, 36.04, 8.33, 32.8405, 13.4529, -.6, 165.3, 1.72, 9.55, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 11:28, 39158.47816, 36.75, 8.43, 32.8756, 13.3625, -.6, 158.9, 1.63, 9.05, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 12:28, 39158.51983, 52.24, 8.63, 32.7843, 12.9925, -.6, 168.6, 1.76, 8.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 13:28, 39158.56149, 35.69, 8.91, 33.2275, 12.1461, -.6, 182.1, 1.95, 8.29, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 14:28, 39158.60316, 11.83, 9.2, 33.5688, 12.2951, -.6, 239.9, 2.35, 8.24, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 15:28, 39158.64483, 7.47, 9.44, 33.6058, 12.5137, -.6, 257.9, 2.29, 8.44, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 16:28, 39158.68649, 7.93, 9.58, 33.619, 12.4425, -.6, 252.7, 2.33, 8.4, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 17:28, 39158.72816, 9.32, 9.56, 33.5982, 12.3907, -.6, 175.3, 2.14, 7.83, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 18:28, 39158.76983, 7.48, 9.33, 33.6118, 12.5156, -.6, 255.9, 1.97, 8.03, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 19:28, 39158.81149, 11.58, 8.97, 33.5803, 12.4986, -.6, 243.3, 1.77, 10.64, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 20:28, 39158.85316, 27.62, 8.52, 33.2121, 12.9595, -.6, 203, 1.6, 14.18, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 21:28, 39158.89483, 30.18, 8.07, 32.7805, 13.9977, -.6, 191.9, 1.69, 17.45, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 22:28, 39158.93649, 29.09, 7.72, 32.5323, 14.6547, -.6, 190.1, 1.84, 13.08, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/17/2007 23:28, 39158.97816, 28.13, 7.65, 32.5201, 14.7682, -.6, 132.1, 1.82, 11.51, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/18/2007 00:28, 39159.01983, 38.15, 7.77, 32.4717, 14.7979, -.6, 149, 1.89, 10.89, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/18/2007 01:28, 39159.06149, 102.14, 8.08, 30.1904, 14.3297, -.6, 189.1, 2.67, 14.17, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/18/2007 02:28, 39159.10316, 36.87, 8.47, 33.0442, 12.4648, -.6, 209.2, 2.13, 10.05, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/18/2007 03:28, 39159.14483, 11.83, 8.84, 33.4709, 12.6441, -.6, 287.3, 2.55, 8.85, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/18/2007 04:28, 39159.18649, 8.53, 9.13, 33.534, 12.6518, -.6, 287.9, 2.44, 9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/18/2007 05:28, 39159.22816, 6.63, 9.28, 33.5518, 12.609, -.6, 294.9, 2.56, 8.55, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/18/2007 06:28, 39159.26983, 7.17, 9.26, 33.5569, 12.5762, -.6, 234, 2.55, 8.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/18/2007 07:28, 39159.31149, 8.43, 9.08, 33.5452, 12.6038, -.6, 286.6, 2.32, 9.16, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/18/2007 08:28, 39159.35316, 12.82, 8.79, 33.4728, 12.6629, -.6, 267.9, 2.01, 10.25, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/18/2007 09:28, 39159.39483, 25.1, 8.48, 33.1761, 12.8834, -.6, 223.9, 1.84, 12.37, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/18/2007 10:28, 39159.43649, 30.17, 8.21, 32.8625, 13.357, -.6, 185.1, 1.82, 11.4, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/18/2007 11:28, 39159.47816, 29.68, 8.13, 32.8131, 13.4401, -.6, 129.3, 1.9, 10.9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
